pnr_id,company_id,flight_number,scheduled_departure_date_local,passenger_count,special_service_requests,meal_preference,wheelchair_assistance,unaccompanied_minor,pet_travel,group_booking
PNR02639,UA,1692,2024-02-07,6,3,Gluten-Free,0,0,0,0
PNR02640,UA,1693,2024-02-07,6,1,Standard,0,0,0,1
PNR02641,UA,1693,2024-02-07,4,4,Gluten-Free,0,0,0,1
PNR02642,UA,1693,2024-02-07,6,1,Standard,0,1,0,1
PNR02643,UA,1693,2024-02-07,5,3,Standard,0,0,0,0
PNR02644,UA,1693,2024-02-07,4,2,Gluten-Free,0,0,0,1
PNR02645,UA,1693,2024-02-07,6,1,Gluten-Free,0,0,0,0
PNR02646,UA,1693,2024-02-07,4,0,Vegan,0,1,0,0
PNR02647,UA,1694,2024-02-07,1,1,Halal,0,0,0,0
PNR02648,UA,1694,2024-02-07,1,4,Diabetic,0,0,0,0
PNR02649,UA,1694,2024-02-07,4,0,Halal,1,0,0,0
PNR02650,UA,1694,2024-02-07,5,1,Halal,0,0,0,1
PNR02651,UA,1694,2024-02-07,5,3,Diabetic,0,0,0,0
PNR02652,UA,1694,2024-02-07,4,3,Halal,0,0,0,0
PNR02653,UA,1694,2024-02-07,6,1,Halal,0,0,0,0
PNR02654,UA,1695,2024-02-07,1,2,Halal,0,0,1,0
PNR02655,UA,1695,2024-02-07,5,4,Vegan,0,0,0,0
PNR02656,UA,1695,2024-02-07,1,4,Low-Sodium,0,0,1,0
PNR02657,UA,1696,2024-02-07,3,0,Kosher,0,0,0,0
PNR02658,UA,1696,2024-02-07,4,0,Low-Sodium,0,0,0,0
PNR02659,UA,1696,2024-02-07,2,4,Kosher,0,0,0,0
PNR02660,UA,1696,2024-02-07,6,0,Low-Sodium,0,0,0,0
PNR02661,UA,1697,2024-02-07,1,3,Diabetic,0,0,1,0
PNR02662,UA,1697,2024-02-07,1,1,Diabetic,0,0,0,0
PNR02663,UA,1697,2024-02-07,1,3,Standard,0,0,0,0
PNR02664,UA,1698,2024-02-07,4,1,Vegan,0,0,1,0
PNR02665,UA,1698,2024-02-07,4,4,Gluten-Free,0,0,0,0
PNR02666,UA,1698,2024-02-07,4,2,Low-Sodium,0,0,0,0
PNR02667,UA,1698,2024-02-07,4,4,Vegan,0,0,0,0
PNR02668,UA,1698,2024-02-07,6,2,Gluten-Free,0,0,0,0
PNR02669,UA,1698,2024-02-07,5,3,Kosher,0,0,0,0
PNR02670,UA,1698,2024-02-07,5,4,Vegan,0,0,0,0
PNR02671,UA,1698,2024-02-07,1,0,Diabetic,0,0,0,0
PNR02672,UA,1699,2024-02-07,3,2,Vegan,0,0,0,0
PNR02673,UA,1699,2024-02-07,4,3,Low-Sodium,0,0,1,0
PNR02674,UA,1699,2024-02-07,4,3,Kosher,0,0,0,0
PNR02675,UA,1699,2024-02-07,5,0,Standard,0,0,0,1
PNR02676,UA,1699,2024-02-07,1,3,Diabetic,0,0,0,0
PNR02677,UA,1699,2024-02-07,2,0,Gluten-Free,0,0,0,0
PNR02678,UA,1700,2024-02-07,2,0,Vegan,0,0,0,0
PNR02679,UA,1700,2024-02-07,2,4,Standard,0,0,1,0
PNR02680,UA,1700,2024-02-07,4,0,Kosher,0,0,0,0
PNR02681,UA,1700,2024-02-07,6,3,Diabetic,0,1,0,0
PNR02682,UA,1701,2024-02-07,4,3,Kosher,0,0,0,1
PNR02683,UA,1701,2024-02-07,4,2,Gluten-Free,0,0,0,0
PNR02684,UA,1701,2024-02-07,5,2,Low-Sodium,0,0,0,1
PNR02685,UA,1701,2024-02-07,2,1,Diabetic,0,0,0,0
PNR02686,UA,1701,2024-02-07,4,1,Gluten-Free,0,0,0,0
PNR02687,UA,1701,2024-02-07,4,0,Vegetarian,1,0,0,0
PNR02688,UA,1702,2024-02-07,4,1,Gluten-Free,0,0,0,0
PNR02689,UA,1702,2024-02-07,2,4,Kosher,0,0,0,0
PNR02690,UA,1702,2024-02-07,4,2,Gluten-Free,1,0,0,0
PNR02691,UA,1703,2024-02-07,6,0,Diabetic,1,1,0,0
PNR02692,UA,1703,2024-02-07,4,1,Low-Sodium,0,0,0,0
PNR02693,UA,1703,2024-02-07,5,2,Diabetic,1,1,0,0
PNR02694,UA,1703,2024-02-07,6,0,Gluten-Free,0,0,0,0
PNR02695,UA,1703,2024-02-07,6,2,Halal,0,0,0,1
PNR02696,UA,1703,2024-02-07,5,0,Standard,0,0,0,1
PNR02697,UA,1704,2024-02-07,5,3,Gluten-Free,1,0,1,0
PNR02698,UA,1704,2024-02-07,3,2,Low-Sodium,1,0,0,0
PNR02699,UA,1704,2024-02-07,4,0,Diabetic,1,0,0,0
PNR02700,UA,1704,2024-02-07,4,3,Standard,0,0,1,0
PNR02701,UA,1704,2024-02-07,2,2,Low-Sodium,0,0,0,0
PNR02702,UA,1704,2024-02-07,1,4,Kosher,0,0,0,0
PNR02703,UA,1704,2024-02-07,6,3,Halal,0,0,0,0
PNR02704,UA,1704,2024-02-07,6,4,Vegan,0,0,0,0
PNR02705,UA,1705,2024-02-07,4,0,Vegan,0,0,0,0
PNR02706,UA,1705,2024-02-07,6,2,Vegan,0,0,0,0
PNR02707,UA,1705,2024-02-07,3,0,Low-Sodium,0,0,0,0
PNR02708,UA,1705,2024-02-07,5,1,Kosher,0,0,1,0
PNR02709,UA,1705,2024-02-07,6,3,Gluten-Free,0,0,0,0
PNR02710,UA,1705,2024-02-07,4,2,Kosher,1,0,0,1
PNR02711,UA,1706,2024-02-07,6,0,Halal,0,0,0,0
PNR02712,UA,1706,2024-02-07,4,4,Halal,0,0,0,0
PNR02713,UA,1706,2024-02-07,2,2,Vegetarian,0,0,1,0
PNR02714,UA,1706,2024-02-07,4,1,Diabetic,0,0,0,1
PNR02715,UA,1706,2024-02-07,6,1,Gluten-Free,0,0,0,0
PNR02716,UA,1706,2024-02-07,5,3,Gluten-Free,0,0,0,1
PNR02717,UA,1706,2024-02-07,4,2,Halal,0,0,1,1
PNR02718,UA,1707,2024-02-07,3,1,Halal,0,0,0,0
PNR02719,UA,1707,2024-02-07,1,0,Gluten-Free,0,0,0,0
PNR02720,UA,1707,2024-02-07,6,4,Halal,0,0,0,1
PNR02721,UA,1707,2024-02-07,6,1,Gluten-Free,0,0,0,0
PNR02722,UA,1707,2024-02-07,4,3,Vegan,0,0,1,0
PNR02723,UA,1707,2024-02-07,2,4,Kosher,0,0,0,0
PNR02724,UA,1707,2024-02-07,3,2,Vegan,1,0,0,0
PNR02725,UA,1707,2024-02-07,3,1,Low-Sodium,0,0,0,0
PNR02726,UA,1708,2024-02-07,1,4,Gluten-Free,0,0,0,0
PNR02727,UA,1708,2024-02-07,4,0,Low-Sodium,0,0,0,0
PNR02728,UA,1708,2024-02-07,3,3,Standard,0,0,0,0
PNR02729,UA,1708,2024-02-07,5,3,Vegan,0,0,0,0
PNR02730,UA,1708,2024-02-07,2,3,Diabetic,1,0,0,0
PNR02731,UA,1708,2024-02-07,5,0,Halal,0,0,0,0
PNR02732,UA,1708,2024-02-07,4,3,Diabetic,0,0,0,1
PNR02733,UA,1709,2024-02-07,3,3,Vegan,0,0,0,0
PNR02734,UA,1709,2024-02-07,4,1,Vegetarian,1,0,0,1
PNR02735,UA,1709,2024-02-07,5,4,Gluten-Free,0,0,0,0
PNR02736,UA,1709,2024-02-07,2,0,Halal,0,0,0,0
PNR02737,UA,1709,2024-02-07,3,2,Vegetarian,0,0,0,0
PNR02738,UA,1709,2024-02-07,6,1,Vegetarian,0,0,0,0
PNR02739,UA,1709,2024-02-07,2,0,Gluten-Free,1,0,0,0
PNR02740,UA,1710,2024-02-07,1,0,Vegan,0,0,0,0
PNR02741,UA,1710,2024-02-07,4,0,Kosher,0,1,0,0
PNR02742,UA,1710,2024-02-07,4,4,Standard,1,0,0,0
PNR02743,UA,1710,2024-02-07,1,1,Vegan,0,0,0,0
PNR02744,UA,1710,2024-02-07,6,2,Halal,0,0,0,0
PNR02745,UA,1710,2024-02-07,1,1,Vegan,1,0,0,0
PNR02746,UA,1711,2024-02-07,3,4,Halal,0,0,0,0
PNR02747,UA,1711,2024-02-07,1,3,Gluten-Free,0,0,0,0
PNR02748,UA,1711,2024-02-07,5,2,Standard,0,0,0,1
PNR02749,UA,1711,2024-02-07,3,3,Low-Sodium,1,0,0,0
PNR02750,UA,1720,2024-02-08,4,2,Vegan,0,0,0,0
PNR02751,UA,1720,2024-02-08,5,2,Standard,0,0,0,1
PNR02752,UA,1720,2024-02-08,2,4,Diabetic,0,0,0,0
PNR02753,UA,1720,2024-02-08,4,2,Diabetic,0,0,0,1
PNR02754,UA,1720,2024-02-08,4,1,Low-Sodium,0,0,0,0
PNR02755,UA,1720,2024-02-08,1,3,Kosher,0,0,0,0
PNR02756,UA,1721,2024-02-08,3,1,Halal,0,0,0,0
PNR02757,UA,1721,2024-02-08,3,1,Kosher,0,0,0,0
PNR02758,UA,1721,2024-02-08,3,0,Vegan,0,0,0,0
PNR02759,UA,1721,2024-02-08,3,3,Gluten-Free,0,0,0,0
PNR02760,UA,1722,2024-02-08,1,0,Vegan,0,0,0,0
PNR02761,UA,1722,2024-02-08,1,4,Diabetic,0,0,0,0
PNR02762,UA,1722,2024-02-08,6,0,Low-Sodium,1,0,0,0
PNR02763,UA,1722,2024-02-08,5,4,Halal,0,0,0,1
PNR02764,UA,1723,2024-02-08,3,2,Kosher,0,0,0,0
PNR02765,UA,1723,2024-02-08,1,2,Standard,0,0,0,0
PNR02766,UA,1723,2024-02-08,1,3,Low-Sodium,0,0,0,0
PNR02767,UA,1723,2024-02-08,2,4,Low-Sodium,0,0,0,0
PNR02768,UA,1724,2024-02-08,2,2,Halal,0,0,0,0
PNR02769,UA,1724,2024-02-08,6,0,Gluten-Free,0,0,0,0
PNR02770,UA,1724,2024-02-08,6,0,Kosher,0,0,0,1
PNR02771,UA,1724,2024-02-08,5,2,Gluten-Free,0,0,0,0
PNR02772,UA,1724,2024-02-08,3,3,Kosher,1,0,0,0
PNR02773,UA,1724,2024-02-08,3,1,Kosher,0,0,0,0
PNR02774,UA,1724,2024-02-08,6,2,Gluten-Free,0,0,0,0
PNR02775,UA,1724,2024-02-08,4,3,Diabetic,0,0,0,0
PNR02776,UA,1725,2024-02-08,3,0,Halal,0,0,0,0
PNR02777,UA,1725,2024-02-08,3,0,Vegetarian,0,0,0,0
PNR02778,UA,1725,2024-02-08,6,2,Halal,0,1,0,1
PNR02779,UA,1725,2024-02-08,4,4,Vegan,0,0,1,1
PNR02780,UA,1725,2024-02-08,4,0,Vegetarian,0,0,0,0
PNR02781,UA,1725,2024-02-08,2,0,Vegetarian,0,0,0,0
PNR02782,UA,1725,2024-02-08,2,2,Gluten-Free,0,0,0,0
PNR02783,UA,1726,2024-02-08,6,2,Halal,0,0,0,0
PNR02784,UA,1726,2024-02-08,4,2,Standard,0,0,0,0
PNR02785,UA,1726,2024-02-08,4,4,Standard,0,0,0,0
PNR02786,UA,1726,2024-02-08,5,0,Standard,0,0,0,1
PNR02787,UA,1726,2024-02-08,1,3,Halal,0,0,1,0
PNR02788,UA,1727,2024-02-08,6,0,Standard,0,0,0,0
PNR02789,UA,1727,2024-02-08,1,3,Vegetarian,0,0,0,0
PNR02790,UA,1727,2024-02-08,2,4,Kosher,1,0,0,0
PNR02791,UA,1727,2024-02-08,5,4,Kosher,1,0,0,0
PNR02792,UA,1727,2024-02-08,4,1,Vegetarian,0,0,0,0
PNR02793,UA,1727,2024-02-08,6,0,Kosher,1,0,0,0
PNR02794,UA,1728,2024-02-08,6,0,Vegan,0,0,0,0
PNR02795,UA,1728,2024-02-08,6,4,Gluten-Free,0,0,0,0
PNR02796,UA,1728,2024-02-08,6,4,Vegetarian,0,0,0,0
PNR02797,UA,1728,2024-02-08,3,4,Vegetarian,1,0,0,0
PNR02798,UA,1729,2024-02-08,4,1,Standard,0,0,0,1
PNR02799,UA,1729,2024-02-08,4,2,Kosher,0,0,0,0
PNR02800,UA,1729,2024-02-08,2,1,Kosher,0,0,0,0
PNR02801,UA,1729,2024-02-08,3,2,Vegetarian,0,0,0,0
PNR02802,UA,1729,2024-02-08,3,1,Vegetarian,0,0,0,0
PNR02803,UA,1729,2024-02-08,3,1,Halal,0,0,0,0
PNR02804,UA,1729,2024-02-08,5,2,Vegan,0,0,0,0
PNR02805,UA,1729,2024-02-08,3,4,Low-Sodium,0,0,0,0
PNR02806,UA,1730,2024-02-08,2,4,Standard,1,0,0,0
PNR02807,UA,1730,2024-02-08,5,3,Gluten-Free,0,0,0,1
PNR02808,UA,1730,2024-02-08,2,0,Vegan,0,0,0,0
PNR02809,UA,1730,2024-02-08,1,3,Vegetarian,0,0,0,0
PNR02810,UA,1730,2024-02-08,1,3,Kosher,0,1,0,0
PNR02811,UA,1730,2024-02-08,1,2,Kosher,0,1,0,0
PNR02812,UA,1731,2024-02-08,2,1,Vegetarian,0,0,0,0
PNR02813,UA,1731,2024-02-08,1,1,Low-Sodium,0,0,0,0
PNR02814,UA,1731,2024-02-08,4,0,Vegetarian,0,0,0,1
PNR02815,UA,1732,2024-02-08,5,2,Kosher,0,0,0,1
PNR02816,UA,1732,2024-02-08,5,2,Vegan,0,0,0,0
PNR02817,UA,1732,2024-02-08,2,0,Halal,0,0,0,0
PNR02818,UA,1732,2024-02-08,5,1,Standard,0,0,0,0
PNR02819,UA,1732,2024-02-08,1,1,Gluten-Free,0,0,0,0
PNR02820,UA,1732,2024-02-08,1,3,Kosher,0,0,0,0
PNR02821,UA,1732,2024-02-08,4,4,Halal,0,0,0,0
PNR02822,UA,1733,2024-02-08,2,3,Halal,0,0,0,0
PNR02823,UA,1733,2024-02-08,1,3,Vegetarian,1,0,1,0
PNR02824,UA,1733,2024-02-08,2,0,Low-Sodium,0,0,1,0
PNR02825,UA,1733,2024-02-08,2,3,Halal,0,0,0,0
PNR02826,UA,1733,2024-02-08,3,2,Standard,0,0,0,0
PNR02827,UA,1734,2024-02-08,5,3,Low-Sodium,0,0,0,0
PNR02828,UA,1734,2024-02-08,4,2,Diabetic,0,0,0,0
PNR02829,UA,1734,2024-02-08,3,2,Vegetarian,0,0,0,0
PNR02830,UA,1734,2024-02-08,1,3,Kosher,0,0,0,0
PNR02831,UA,1734,2024-02-08,3,0,Diabetic,0,0,0,0
PNR02832,UA,1735,2024-02-08,5,2,Standard,0,0,0,1
PNR02833,UA,1735,2024-02-08,3,0,Standard,0,0,0,0
PNR02834,UA,1735,2024-02-08,2,1,Standard,0,0,0,0
PNR02835,UA,1736,2024-02-08,5,1,Vegetarian,0,0,0,1
PNR02836,UA,1736,2024-02-08,4,4,Diabetic,0,0,1,1
PNR02837,UA,1736,2024-02-08,6,1,Halal,0,0,0,0
PNR02838,UA,1736,2024-02-08,3,0,Standard,0,0,0,0
PNR02839,UA,1736,2024-02-08,1,1,Halal,0,0,0,0
PNR02840,UA,1736,2024-02-08,2,2,Vegan,0,0,0,0
PNR02841,UA,1736,2024-02-08,6,3,Halal,0,0,0,0
PNR02842,UA,1736,2024-02-08,4,0,Low-Sodium,0,0,0,0
PNR02843,UA,1737,2024-02-08,1,1,Standard,0,0,0,0
PNR02844,UA,1737,2024-02-08,5,2,Vegan,0,0,0,1
PNR02845,UA,1737,2024-02-08,5,0,Vegan,0,0,0,0
PNR02846,UA,1737,2024-02-08,1,1,Standard,0,0,0,0
PNR02847,UA,1737,2024-02-08,2,2,Vegetarian,0,0,0,0
PNR02848,UA,1738,2024-02-08,1,2,Gluten-Free,0,0,0,0
PNR02849,UA,1738,2024-02-08,1,2,Kosher,0,0,0,0
PNR02850,UA,1738,2024-02-08,3,1,Standard,0,0,0,0
PNR02851,UA,1738,2024-02-08,2,0,Standard,0,0,0,0
PNR02852,UA,1738,2024-02-08,1,3,Standard,0,0,0,0
PNR02853,UA,1738,2024-02-08,5,0,Standard,0,0,0,0
PNR02854,UA,1738,2024-02-08,2,4,Diabetic,0,0,0,0
PNR02855,UA,1739,2024-02-08,6,1,Vegetarian,0,0,1,0
PNR02856,UA,1739,2024-02-08,1,3,Kosher,1,0,0,0
PNR02857,UA,1739,2024-02-08,6,2,Gluten-Free,0,0,0,1
PNR02858,UA,1739,2024-02-08,2,4,Vegetarian,0,0,0,0
PNR02859,UA,1739,2024-02-08,3,3,Low-Sodium,1,0,0,0
PNR02860,UA,1740,2024-02-08,4,3,Vegetarian,0,0,0,0
PNR02861,UA,1740,2024-02-08,2,3,Vegetarian,0,0,0,0
PNR02862,UA,1740,2024-02-08,6,4,Halal,1,0,0,0
PNR02863,UA,1740,2024-02-08,3,1,Halal,0,1,0,0
PNR02864,UA,1740,2024-02-08,2,0,Diabetic,0,0,0,0
PNR02865,UA,1740,2024-02-08,4,2,Gluten-Free,0,0,0,1
PNR02866,UA,1741,2024-02-08,1,3,Kosher,0,0,0,0
PNR02867,UA,1741,2024-02-08,2,0,Diabetic,0,0,0,0
PNR02868,UA,1741,2024-02-08,3,4,Diabetic,0,0,0,0
PNR02869,UA,1741,2024-02-08,1,0,Standard,1,0,1,0
PNR02870,UA,1741,2024-02-08,5,4,Standard,0,0,0,0
PNR02871,UA,1741,2024-02-08,5,4,Diabetic,0,0,0,0
PNR02872,UA,1742,2024-02-08,1,0,Diabetic,0,0,0,0
PNR02873,UA,1742,2024-02-08,1,0,Halal,0,0,0,0
PNR02874,UA,1742,2024-02-08,6,0,Low-Sodium,1,0,0,0
PNR02875,UA,1742,2024-02-08,1,2,Gluten-Free,0,0,0,0
PNR02876,UA,1742,2024-02-08,2,4,Vegan,0,0,0,0
PNR02877,UA,1742,2024-02-08,3,1,Kosher,0,0,0,0
PNR02878,UA,1742,2024-02-08,4,1,Low-Sodium,0,0,0,1
PNR02879,UA,1750,2024-02-09,4,2,Diabetic,0,0,0,0
PNR02880,UA,1750,2024-02-09,4,3,Gluten-Free,0,0,0,0
PNR02881,UA,1750,2024-02-09,2,1,Low-Sodium,1,0,0,0
PNR02882,UA,1750,2024-02-09,2,2,Diabetic,0,0,0,0
PNR02883,UA,1750,2024-02-09,5,3,Halal,0,0,0,0
PNR02884,UA,1751,2024-02-09,1,1,Diabetic,0,0,0,0
PNR02885,UA,1751,2024-02-09,3,3,Gluten-Free,1,0,0,0
PNR02886,UA,1751,2024-02-09,5,4,Vegetarian,0,0,0,0
PNR02887,UA,1751,2024-02-09,2,3,Kosher,0,0,0,0
PNR02888,UA,1752,2024-02-09,5,1,Diabetic,0,0,0,0
PNR02889,UA,1752,2024-02-09,5,2,Diabetic,0,1,0,1
PNR02890,UA,1752,2024-02-09,4,2,Gluten-Free,0,0,0,1
PNR02891,UA,1752,2024-02-09,1,1,Vegetarian,0,0,0,0
PNR02892,UA,1752,2024-02-09,3,1,Gluten-Free,0,0,0,0
PNR02893,UA,1752,2024-02-09,4,1,Diabetic,0,0,0,0
PNR02894,UA,1752,2024-02-09,4,2,Gluten-Free,1,0,0,0
PNR02895,UA,1752,2024-02-09,4,3,Vegetarian,0,0,0,0
PNR02896,UA,1753,2024-02-09,4,3,Kosher,0,0,0,1
PNR02897,UA,1753,2024-02-09,1,0,Low-Sodium,1,0,0,0
PNR02898,UA,1753,2024-02-09,2,3,Vegan,0,0,0,0
PNR02899,UA,1753,2024-02-09,1,3,Vegan,1,0,0,0
PNR02900,UA,1753,2024-02-09,5,3,Diabetic,0,0,0,0
PNR02901,UA,1754,2024-02-09,1,2,Diabetic,0,0,0,0
PNR02902,UA,1754,2024-02-09,5,3,Gluten-Free,0,0,0,0
PNR02903,UA,1754,2024-02-09,3,1,Standard,0,0,0,0
PNR02904,UA,1754,2024-02-09,6,4,Kosher,0,0,0,1
PNR02905,UA,1754,2024-02-09,5,0,Gluten-Free,0,0,0,0
PNR02906,UA,1755,2024-02-09,3,0,Kosher,0,0,0,0
PNR02907,UA,1755,2024-02-09,1,0,Vegetarian,0,0,0,0
PNR02908,UA,1755,2024-02-09,4,2,Kosher,0,0,0,0
PNR02909,UA,1755,2024-02-09,2,4,Kosher,0,0,1,0
PNR02910,UA,1755,2024-02-09,4,0,Vegan,1,0,0,0
PNR02911,UA,1756,2024-02-09,5,1,Kosher,0,0,1,0
PNR02912,UA,1756,2024-02-09,6,0,Low-Sodium,0,1,0,0
PNR02913,UA,1756,2024-02-09,4,1,Vegetarian,0,0,0,1
PNR02914,UA,1756,2024-02-09,5,1,Diabetic,0,0,0,0
PNR02915,UA,1756,2024-02-09,2,3,Low-Sodium,0,0,0,0
PNR02916,UA,1756,2024-02-09,2,4,Standard,0,0,0,0
PNR02917,UA,1757,2024-02-09,5,3,Low-Sodium,0,0,0,1
PNR02918,UA,1757,2024-02-09,6,3,Standard,0,0,0,0
PNR02919,UA,1757,2024-02-09,6,0,Halal,0,0,0,0
PNR02920,UA,1757,2024-02-09,1,4,Standard,0,0,0,0
PNR02921,UA,1757,2024-02-09,5,4,Halal,0,0,0,1
PNR02922,UA,1758,2024-02-09,3,0,Diabetic,0,0,0,0
PNR02923,UA,1758,2024-02-09,6,0,Standard,1,0,0,1
PNR02924,UA,1758,2024-02-09,4,2,Kosher,1,0,0,0
PNR02925,UA,1758,2024-02-09,5,4,Diabetic,0,0,0,0
PNR02926,UA,1758,2024-02-09,2,0,Vegetarian,0,1,0,0
PNR02927,UA,1759,2024-02-09,6,2,Vegan,0,0,0,0
PNR02928,UA,1759,2024-02-09,5,1,Diabetic,0,0,0,1
PNR02929,UA,1759,2024-02-09,2,1,Gluten-Free,0,0,0,0
PNR02930,UA,1760,2024-02-09,4,4,Vegan,1,0,0,0
PNR02931,UA,1760,2024-02-09,6,0,Vegan,0,0,0,0
PNR02932,UA,1760,2024-02-09,5,2,Diabetic,0,0,1,0
PNR02933,UA,1761,2024-02-09,2,1,Vegetarian,0,0,0,0
PNR02934,UA,1761,2024-02-09,6,0,Diabetic,1,0,0,1
PNR02935,UA,1761,2024-02-09,3,2,Standard,0,0,0,0
PNR02936,UA,1761,2024-02-09,3,1,Standard,1,0,0,0
PNR02937,UA,1761,2024-02-09,1,0,Low-Sodium,0,0,0,0
PNR02938,UA,1761,2024-02-09,1,4,Low-Sodium,1,0,0,0
PNR02939,UA,1761,2024-02-09,3,4,Vegetarian,1,0,0,0
PNR02940,UA,1762,2024-02-09,3,1,Kosher,0,0,0,0
PNR02941,UA,1762,2024-02-09,5,1,Low-Sodium,0,0,0,0
PNR02942,UA,1762,2024-02-09,3,2,Gluten-Free,0,0,0,0
PNR02943,UA,1762,2024-02-09,1,4,Vegan,0,0,0,0
PNR02944,UA,1762,2024-02-09,2,0,Vegan,0,0,1,0
PNR02945,UA,1763,2024-02-09,2,4,Vegetarian,0,0,0,0
PNR02946,UA,1763,2024-02-09,2,3,Low-Sodium,0,0,0,0
PNR02947,UA,1763,2024-02-09,1,0,Kosher,0,0,0,0
PNR02948,UA,1763,2024-02-09,6,1,Vegetarian,0,0,0,0
PNR02949,UA,1763,2024-02-09,6,2,Low-Sodium,0,0,0,0
PNR02950,UA,1763,2024-02-09,3,1,Diabetic,0,0,0,0
PNR02951,UA,1763,2024-02-09,3,4,Low-Sodium,0,0,0,0
PNR02952,UA,1763,2024-02-09,1,0,Gluten-Free,0,0,0,0
PNR02953,UA,1764,2024-02-09,6,4,Kosher,0,0,0,0
PNR02954,UA,1764,2024-02-09,3,2,Gluten-Free,0,0,0,0
PNR02955,UA,1764,2024-02-09,6,2,Halal,0,0,0,0
PNR02956,UA,1764,2024-02-09,1,1,Low-Sodium,0,0,0,0
PNR02957,UA,1764,2024-02-09,3,1,Vegetarian,0,0,0,0
PNR02958,UA,1764,2024-02-09,1,0,Low-Sodium,0,0,1,0
PNR02959,UA,1764,2024-02-09,1,2,Kosher,0,0,0,0
PNR02960,UA,1765,2024-02-09,3,2,Diabetic,0,0,0,0
PNR02961,UA,1765,2024-02-09,6,0,Kosher,0,1,0,0
PNR02962,UA,1765,2024-02-09,3,2,Low-Sodium,0,0,0,0
PNR02963,UA,1765,2024-02-09,4,0,Vegan,0,0,0,0
PNR02964,UA,1765,2024-02-09,5,1,Kosher,0,0,0,0
PNR02965,UA,1766,2024-02-09,6,3,Kosher,0,0,0,0
PNR02966,UA,1766,2024-02-09,1,0,Vegetarian,0,0,0,0
PNR02967,UA,1766,2024-02-09,2,4,Kosher,1,0,0,0
PNR02968,UA,1766,2024-02-09,3,0,Vegan,0,1,0,0
PNR02969,UA,1767,2024-02-09,4,0,Halal,0,0,0,0
PNR02970,UA,1767,2024-02-09,5,3,Diabetic,0,0,0,1
PNR02971,UA,1767,2024-02-09,5,0,Standard,0,1,1,1
PNR02972,UA,1767,2024-02-09,5,2,Gluten-Free,0,0,0,0
PNR02973,UA,1767,2024-02-09,6,0,Kosher,0,0,0,0
PNR02974,UA,1768,2024-02-09,5,1,Kosher,0,0,0,1
PNR02975,UA,1768,2024-02-09,5,2,Halal,0,0,0,0
PNR02976,UA,1768,2024-02-09,1,0,Gluten-Free,0,0,0,0
PNR02977,UA,1768,2024-02-09,5,0,Kosher,1,0,0,0
PNR02978,UA,1768,2024-02-09,5,4,Vegan,0,0,0,0
PNR02979,UA,1768,2024-02-09,5,1,Kosher,0,0,0,0
PNR02980,UA,1769,2024-02-09,6,0,Vegetarian,0,0,0,0
PNR02981,UA,1769,2024-02-09,4,3,Standard,0,1,0,0
PNR02982,UA,1769,2024-02-09,2,1,Vegetarian,0,0,0,0
PNR02983,UA,1769,2024-02-09,2,4,Vegan,0,0,0,0
PNR02984,UA,1769,2024-02-09,1,1,Low-Sodium,0,0,0,0
PNR02985,UA,1769,2024-02-09,4,4,Vegan,0,0,0,1
PNR02986,UA,1770,2024-02-09,1,4,Halal,0,0,0,0
PNR02987,UA,1770,2024-02-09,3,1,Vegan,0,0,0,0
PNR02988,UA,1770,2024-02-09,1,3,Low-Sodium,0,0,0,0
PNR02989,UA,1770,2024-02-09,2,1,Kosher,0,0,0,0
PNR02990,UA,1770,2024-02-09,5,3,Vegetarian,0,0,0,0
PNR02991,UA,1770,2024-02-09,5,2,Halal,0,0,1,0
PNR02992,UA,1770,2024-02-09,5,0,Gluten-Free,0,0,0,1
PNR02993,UA,1770,2024-02-09,1,1,Gluten-Free,0,0,0,0
PNR02994,UA,1771,2024-02-09,6,3,Standard,1,0,0,0
PNR02995,UA,1771,2024-02-09,5,0,Diabetic,0,1,0,0
PNR02996,UA,1771,2024-02-09,1,3,Low-Sodium,0,0,0,0
PNR02997,UA,1771,2024-02-09,4,2,Diabetic,0,0,0,1
PNR02998,UA,1771,2024-02-09,6,4,Halal,0,0,0,0
PNR02999,UA,1771,2024-02-09,4,3,Halal,0,0,0,0
PNR03000,UA,1771,2024-02-09,6,0,Standard,0,0,0,0
PNR03001,UA,1771,2024-02-09,6,3,Gluten-Free,1,0,0,0
PNR03002,UA,1780,2024-02-10,2,3,Vegetarian,0,1,0,0
PNR03003,UA,1780,2024-02-10,4,2,Vegan,0,0,0,1
PNR03004,UA,1780,2024-02-10,2,2,Halal,0,0,0,0
PNR03005,UA,1780,2024-02-10,1,2,Vegan,1,0,0,0
PNR03006,UA,1780,2024-02-10,6,1,Vegan,0,0,0,1
PNR03007,UA,1780,2024-02-10,1,0,Diabetic,0,0,0,0
PNR03008,UA,1781,2024-02-10,4,4,Diabetic,0,0,0,0
PNR03009,UA,1781,2024-02-10,2,2,Kosher,0,0,0,0
PNR03010,UA,1781,2024-02-10,4,0,Standard,0,0,0,1
PNR03011,UA,1782,2024-02-10,3,1,Diabetic,0,0,0,0
PNR03012,UA,1782,2024-02-10,1,2,Halal,0,0,0,0
PNR03013,UA,1782,2024-02-10,1,0,Gluten-Free,1,0,0,0
PNR03014,UA,1782,2024-02-10,6,1,Low-Sodium,0,0,0,0
PNR03015,UA,1782,2024-02-10,1,2,Kosher,0,0,1,0
