pnr_id,remark_code,remark_text,remark_category,priority_level,created_date,resolved_date,status
PNR02658,SSR,Unaccompanied minor,Special Service,High,2024-02-07T08:49:00,2024-02-07T09:19:00,Resolved
PNR02658,SSR,Wheelchair assistance confirmed,Special Service,High,2024-02-07T10:17:00,2024-02-07T11:45:00,Resolved
PNR02660,SSR,Service animal onboard,Special Service,Medium,2024-02-07T10:11:00,2024-02-07T10:51:00,Resolved
PNR02660,SSR,Medical assistance required,Special Service,High,2024-02-07T08:48:00,2024-02-07T10:10:00,Resolved
PNR02660,SSR,Vegetarian meal requested,Special Service,Medium,2024-02-07T11:55:00,2024-02-07T13:30:00,Resolved
PNR02662,SSR,Group booking confirmed,Special Service,Low,2024-02-07T04:13:00,2024-02-07T04:24:00,Resolved
PNR02663,SSR,Medical assistance required,Special Service,Low,2024-02-07T02:04:00,2024-02-07T03:38:00,Resolved
PNR02663,SSR,Gluten-free meal confirmed,Special Service,Medium,2024-02-07T03:11:00,2024-02-07T04:06:00,Resolved
PNR02663,SSR,Standard meal preference,Special Service,Low,2024-02-07T02:03:00,2024-02-07T03:06:00,Resolved
PNR02664,SSR,Vegetarian meal confirmed,Special Service,Medium,2024-02-07T14:27:00,2024-02-07T15:26:00,Pending
PNR02665,SSR,Wheelchair assistance confirmed,Special Service,Medium,2024-02-07T13:28:00,2024-02-07T13:56:00,Resolved
PNR02665,SSR,Group booking special handling,Special Service,Medium,2024-02-07T13:01:00,2024-02-07T14:37:00,Resolved
PNR02666,SSR,Wheelchair assistance confirmed,Special Service,Low,2024-02-07T12:35:00,2024-02-07T13:41:00,Resolved
PNR02666,SSR,Wheelchair assistance confirmed,Special Service,High,2024-02-07T13:39:00,2024-02-07T14:26:00,Resolved
PNR02666,SSR,Unaccompanied minor confirmed,Special Service,Low,2024-02-07T13:17:00,2024-02-07T14:29:00,Resolved
PNR02669,SSR,Stretcher case,Special Service,High,2024-02-07T11:15:00,2024-02-07T12:09:00,Resolved
PNR02669,SSR,Extra legroom requested,Special Service,Low,2024-02-07T11:48:00,2024-02-07T12:15:00,Resolved
PNR02669,SSR,Unaccompanied minor confirmed,Special Service,Low,2024-02-07T10:39:00,2024-02-07T12:07:00,Resolved
PNR02670,SSR,Extra legroom requested,Special Service,Medium,2024-02-07T14:19:00,2024-02-07T15:38:00,Resolved
PNR02670,SSR,Unaccompanied minor confirmed,Special Service,Medium,2024-02-07T11:22:00,2024-02-07T12:58:00,Resolved
PNR02672,SSR,Standard meal preference,Special Service,High,2024-02-07T14:35:00,2024-02-07T16:18:00,Resolved
PNR02672,SSR,Extra legroom requested,Special Service,High,2024-02-07T13:59:00,2024-02-07T14:33:00,Resolved
PNR02673,SSR,Group booking confirmed,Special Service,Low,2024-02-07T17:01:00,2024-02-07T17:28:00,Resolved
PNR02673,SSR,Standard meal confirmed,Special Service,High,2024-02-07T13:30:00,2024-02-07T14:24:00,Resolved
PNR02673,SSR,Wheelchair assistance needed,Special Service,Low,2024-02-07T15:46:00,2024-02-07T17:06:00,Resolved
PNR02674,SSR,Group booking confirmed,Special Service,Medium,2024-02-07T16:01:00,2024-02-07T17:09:00,Resolved
PNR02674,SSR,Medical assistance required,Special Service,High,2024-02-07T16:33:00,2024-02-07T18:18:00,Pending
PNR02674,SSR,Pet travel confirmed,Special Service,High,2024-02-07T14:37:00,2024-02-07T16:08:00,Resolved
PNR02675,SSR,Service animal onboard,Special Service,Medium,2024-02-07T14:12:00,2024-02-07T14:25:00,Resolved
PNR02676,SSR,Gluten-free meal requested,Special Service,Medium,2024-02-07T15:48:00,2024-02-07T16:09:00,Resolved
PNR02676,SSR,Unaccompanied minor,Special Service,Medium,2024-02-07T17:38:00,2024-02-07T18:22:00,Resolved
PNR02677,SSR,Pet travel confirmed,Special Service,High,2024-02-07T14:33:00,2024-02-07T15:06:00,Resolved
PNR02677,SSR,Pet travel approved,Special Service,Medium,2024-02-07T14:17:00,2024-02-07T15:37:00,Pending
PNR02677,SSR,Gluten-free meal requested,Special Service,Low,2024-02-07T14:07:00,2024-02-07T14:22:00,Resolved
PNR02678,SSR,Unaccompanied minor,Special Service,Medium,2024-02-07T10:20:00,2024-02-07T10:40:00,Resolved
PNR02678,SSR,Group booking confirmed,Special Service,High,2024-02-07T09:52:00,2024-02-07T10:58:00,Resolved
PNR02679,SSR,Unaccompanied minor,Special Service,Low,2024-02-07T11:40:00,2024-02-07T12:13:00,Resolved
PNR02679,SSR,Unaccompanied minor confirmed,Special Service,High,2024-02-07T11:36:00,2024-02-07T13:31:00,Resolved
PNR02679,SSR,Gluten-free meal confirmed,Special Service,Low,2024-02-07T09:50:00,2024-02-07T11:18:00,Resolved
PNR02680,SSR,Wheelchair assistance needed,Special Service,Low,2024-02-07T08:56:00,2024-02-07T10:08:00,Resolved
PNR02680,SSR,Unaccompanied minor confirmed,Special Service,Medium,2024-02-07T07:58:00,2024-02-07T08:43:00,Resolved
PNR02681,SSR,Pet travel confirmed,Special Service,Medium,2024-02-07T08:31:00,2024-02-07T09:41:00,Resolved
PNR02681,SSR,Extra legroom requested,Special Service,High,2024-02-07T10:50:00,2024-02-07T11:52:00,Resolved
PNR02681,SSR,Group booking special handling,Special Service,High,2024-02-07T11:34:00,2024-02-07T13:20:00,Resolved
PNR02682,SSR,Oxygen equipment required,Special Service,High,2024-02-07T02:56:00,2024-02-07T04:25:00,Resolved
PNR02682,SSR,Group booking confirmed,Special Service,Low,2024-02-07T01:23:00,2024-02-07T02:25:00,Resolved
PNR02683,SSR,Group booking confirmed,Special Service,Medium,2024-02-07T01:38:00,2024-02-07T03:05:00,Resolved
PNR02683,SSR,Medical assistance required,Special Service,High,2024-02-07T05:23:00,2024-02-07T06:45:00,Resolved
PNR02683,SSR,Unaccompanied minor,Special Service,High,2024-02-07T04:11:00,2024-02-07T05:25:00,Resolved
PNR02684,SSR,Standard meal confirmed,Special Service,Low,2024-02-07T04:48:00,2024-02-07T06:39:00,Resolved
PNR02684,SSR,Unaccompanied minor confirmed,Special Service,Medium,2024-02-07T03:12:00,2024-02-07T04:03:00,Resolved
PNR02684,SSR,Unaccompanied minor,Special Service,Low,2024-02-07T02:03:00,2024-02-07T03:20:00,Pending
PNR02685,SSR,Deaf/hard of hearing passenger,Special Service,Medium,2024-02-07T03:46:00,2024-02-07T04:31:00,Resolved
PNR02686,SSR,Unaccompanied minor confirmed,Special Service,High,2024-02-07T04:17:00,2024-02-07T04:59:00,Resolved
PNR02686,SSR,Pet travel confirmed,Special Service,Medium,2024-02-07T01:21:00,2024-02-07T01:31:00,Pending
PNR02686,SSR,Special baggage: musical instrument,Special Service,Low,2024-02-07T04:55:00,2024-02-07T06:40:00,Resolved
PNR02687,SSR,Stretcher case,Special Service,High,2024-02-07T05:38:00,2024-02-07T07:05:00,Resolved
PNR02688,SSR,Standard meal preference,Special Service,Low,2024-02-07T09:35:00,2024-02-07T11:03:00,Resolved
PNR02688,SSR,Unaccompanied minor,Special Service,Medium,2024-02-07T09:41:00,2024-02-07T11:15:00,Resolved
PNR02689,SSR,Wheelchair assistance needed,Special Service,Medium,2024-02-07T08:40:00,2024-02-07T10:19:00,Resolved
PNR02689,SSR,Wheelchair assistance needed,Special Service,High,2024-02-07T10:21:00,2024-02-07T11:03:00,Resolved
PNR02690,SSR,Standard meal confirmed,Special Service,Medium,2024-02-07T11:05:00,2024-02-07T11:34:00,Resolved
PNR02690,SSR,Vegetarian meal requested,Special Service,High,2024-02-07T13:02:00,2024-02-07T13:37:00,Resolved
PNR02690,SSR,Group booking special handling,Special Service,Low,2024-02-07T09:04:00,2024-02-07T10:47:00,Resolved
PNR02691,SSR,Oxygen equipment required,Special Service,Low,2024-02-07T10:47:00,2024-02-07T12:33:00,Resolved
PNR02691,SSR,Special baggage: musical instrument,Special Service,High,2024-02-07T12:21:00,2024-02-07T13:52:00,Resolved
PNR02691,SSR,Vegetarian meal confirmed,Special Service,Medium,2024-02-07T09:56:00,2024-02-07T11:41:00,Resolved
PNR02692,SSR,Oxygen equipment required,Special Service,High,2024-02-07T08:51:00,2024-02-07T10:03:00,Resolved
PNR02692,SSR,Wheelchair assistance confirmed,Special Service,Medium,2024-02-07T08:58:00,2024-02-07T10:41:00,Resolved
PNR02692,SSR,Medical assistance required,Special Service,High,2024-02-07T11:12:00,2024-02-07T12:46:00,Resolved
PNR02694,SSR,Unaccompanied minor confirmed,Special Service,Medium,2024-02-07T12:44:00,2024-02-07T13:43:00,Resolved
PNR02694,SSR,Wheelchair assistance needed,Special Service,Low,2024-02-07T13:00:00,2024-02-07T13:42:00,Resolved
PNR02695,SSR,Group booking special handling,Special Service,Medium,2024-02-07T12:07:00,2024-02-07T12:35:00,Resolved
PNR02695,SSR,Unaccompanied minor confirmed,Special Service,High,2024-02-07T13:01:00,2024-02-07T14:15:00,Resolved
PNR02695,SSR,Unaccompanied minor confirmed,Special Service,High,2024-02-07T12:40:00,2024-02-07T13:52:00,Resolved
PNR02699,SSR,Service animal onboard,Special Service,Low,2024-02-07T05:38:00,2024-02-07T07:34:00,Resolved
PNR02699,SSR,Gluten-free meal requested,Special Service,High,2024-02-07T06:48:00,2024-02-07T08:41:00,Resolved
PNR02699,SSR,Special baggage: musical instrument,Special Service,Low,2024-02-07T07:56:00,2024-02-07T09:29:00,Resolved
PNR02700,SSR,Gluten-free meal confirmed,Special Service,Low,2024-02-07T06:55:00,2024-02-07T07:30:00,Resolved
PNR02701,SSR,Pet travel confirmed,Special Service,Low,2024-02-07T07:47:00,2024-02-07T09:29:00,Resolved
PNR02701,SSR,Oxygen equipment required,Special Service,Low,2024-02-07T05:47:00,2024-02-07T06:26:00,Resolved
PNR02702,SSR,Vegetarian meal confirmed,Special Service,High,2024-02-07T08:44:00,2024-02-07T10:24:00,Resolved
PNR02702,SSR,Stretcher case,Special Service,High,2024-02-07T09:14:00,2024-02-07T10:53:00,Resolved
PNR02703,SSR,Group booking confirmed,Special Service,High,2024-02-07T06:34:00,2024-02-07T07:42:00,Resolved
PNR02704,SSR,Gluten-free meal confirmed,Special Service,Medium,2024-02-07T09:14:00,2024-02-07T10:17:00,Resolved
PNR02705,SSR,Group booking confirmed,Special Service,Low,2024-02-07T04:29:00,2024-02-07T05:34:00,Resolved
PNR02705,SSR,Vegetarian meal requested,Special Service,Low,2024-02-07T04:36:00,2024-02-07T06:14:00,Resolved
PNR02705,SSR,Standard meal preference,Special Service,Medium,2024-02-07T06:34:00,2024-02-07T07:53:00,Resolved
PNR02706,SSR,Gluten-free meal confirmed,Special Service,Low,2024-02-07T05:42:00,2024-02-07T06:18:00,Resolved
PNR02706,SSR,Medical assistance required,Special Service,Low,2024-02-07T07:28:00,2024-02-07T08:51:00,Resolved
PNR02706,SSR,Pet travel confirmed,Special Service,Low,2024-02-07T05:32:00,2024-02-07T06:02:00,Resolved
PNR02707,SSR,Standard meal preference,Special Service,High,2024-02-07T04:29:00,2024-02-07T05:08:00,Resolved
PNR02707,SSR,Oxygen equipment required,Special Service,Low,2024-02-07T04:29:00,2024-02-07T05:34:00,Resolved
PNR02708,SSR,Gluten-free meal requested,Special Service,Medium,2024-02-07T04:48:00,2024-02-07T06:15:00,Pending
PNR02709,SSR,Pet travel confirmed,Special Service,Medium,2024-02-07T05:58:00,2024-02-07T07:34:00,Resolved
PNR02709,SSR,Special baggage: musical instrument,Special Service,Medium,2024-02-07T08:25:00,2024-02-07T09:48:00,Pending
PNR02709,SSR,Gluten-free meal requested,Special Service,High,2024-02-07T05:38:00,2024-02-07T05:59:00,Resolved
PNR02710,SSR,Gluten-free meal confirmed,Special Service,Low,2024-02-07T05:45:00,2024-02-07T05:55:00,Resolved
PNR02710,SSR,Pet travel approved,Special Service,Medium,2024-02-07T05:45:00,2024-02-07T07:21:00,Pending
PNR02710,SSR,Unaccompanied minor confirmed,Special Service,Low,2024-02-07T06:48:00,2024-02-07T08:21:00,Resolved
PNR02711,SSR,Bassinet seat requested,Special Service,Medium,2024-02-07T03:11:00,2024-02-07T04:23:00,Resolved
PNR02711,SSR,Group booking special handling,Special Service,High,2024-02-07T01:48:00,2024-02-07T03:30:00,Resolved
PNR02712,SSR,Group booking confirmed,Special Service,Medium,2024-02-07T04:50:00,2024-02-07T06:32:00,Resolved
PNR02713,SSR,Gluten-free meal confirmed,Special Service,Medium,2024-02-07T01:37:00,2024-02-07T03:04:00,Resolved
PNR02715,SSR,Group booking confirmed,Special Service,Low,2024-02-07T01:01:00,2024-02-07T02:13:00,Resolved
PNR02715,SSR,Standard meal confirmed,Special Service,Low,2024-02-07T04:20:00,2024-02-07T05:29:00,Resolved
PNR02715,SSR,Pet travel confirmed,Special Service,Low,2024-02-07T02:28:00,2024-02-07T03:06:00,Resolved
PNR02716,SSR,Gluten-free meal requested,Special Service,High,2024-02-07T05:11:00,2024-02-07T06:34:00,Resolved
PNR02717,SSR,Standard meal preference,Special Service,High,2024-02-07T01:02:00,2024-02-07T02:06:00,Pending
PNR02718,SSR,Special baggage: musical instrument,Special Service,High,2024-02-07T08:09:00,2024-02-07T08:51:00,Resolved
PNR02718,SSR,Pet travel approved,Special Service,Medium,2024-02-07T07:50:00,2024-02-07T09:27:00,Resolved
PNR02720,SSR,Unaccompanied minor,Special Service,Low,2024-02-07T10:49:00,2024-02-07T12:34:00,Resolved
PNR02722,SSR,Deaf/hard of hearing passenger,Special Service,High,2024-02-07T07:23:00,2024-02-07T07:34:00,Pending
PNR02723,SSR,Medical assistance required,Special Service,High,2024-02-07T08:16:00,2024-02-07T09:37:00,Pending
PNR02723,SSR,Medical assistance required,Special Service,High,2024-02-07T07:47:00,2024-02-07T09:03:00,Resolved
PNR02723,SSR,Standard meal confirmed,Special Service,Low,2024-02-07T07:20:00,2024-02-07T08:57:00,Resolved
PNR02724,SSR,Bassinet seat requested,Special Service,High,2024-02-07T10:51:00,2024-02-07T12:31:00,Resolved
PNR02725,SSR,Special baggage: musical instrument,Special Service,High,2024-02-07T11:22:00,2024-02-07T13:09:00,Resolved
PNR02726,SSR,Unaccompanied minor,Special Service,High,2024-02-07T08:25:00,2024-02-07T09:23:00,Resolved
PNR02726,SSR,Extra legroom requested,Special Service,Low,2024-02-07T11:32:00,2024-02-07T11:51:00,Pending
PNR02726,SSR,Standard meal preference,Special Service,Low,2024-02-07T09:42:00,2024-02-07T10:16:00,Resolved
PNR02727,SSR,Standard meal preference,Special Service,High,2024-02-07T08:19:00,2024-02-07T09:41:00,Resolved
PNR02727,SSR,Standard meal confirmed,Special Service,Medium,2024-02-07T07:21:00,2024-02-07T09:10:00,Resolved
PNR02727,SSR,Special baggage: musical instrument,Special Service,Low,2024-02-07T08:09:00,2024-02-07T09:31:00,Resolved
PNR02728,SSR,Pet travel approved,Special Service,Medium,2024-02-07T07:12:00,2024-02-07T07:47:00,Resolved
PNR02730,SSR,Extra legroom requested,Special Service,Medium,2024-02-07T07:59:00,2024-02-07T08:46:00,Resolved
PNR02731,SSR,Deaf/hard of hearing passenger,Special Service,High,2024-02-07T09:30:00,2024-02-07T10:19:00,Resolved
PNR02731,SSR,Oxygen equipment required,Special Service,Low,2024-02-07T08:01:00,2024-02-07T08:49:00,Resolved
PNR02732,SSR,Standard meal confirmed,Special Service,High,2024-02-07T11:10:00,2024-02-07T12:55:00,Resolved
PNR02732,SSR,Pet travel confirmed,Special Service,Medium,2024-02-07T09:26:00,2024-02-07T10:26:00,Resolved
PNR02732,SSR,Unaccompanied minor confirmed,Special Service,High,2024-02-07T07:18:00,2024-02-07T08:30:00,Resolved
PNR02733,SSR,Stretcher case,Special Service,Low,2024-02-07T16:42:00,2024-02-07T17:05:00,Resolved
PNR02733,SSR,Bassinet seat requested,Special Service,Medium,2024-02-07T14:31:00,2024-02-07T16:03:00,Resolved
PNR02733,SSR,Special baggage: musical instrument,Special Service,Medium,2024-02-07T14:57:00,2024-02-07T16:51:00,Pending
PNR02735,SSR,Pet travel approved,Special Service,Low,2024-02-07T16:01:00,2024-02-07T16:33:00,Resolved
PNR02735,SSR,Pet travel approved,Special Service,Low,2024-02-07T16:50:00,2024-02-07T18:50:00,Resolved
PNR02736,SSR,Service animal onboard,Special Service,Medium,2024-02-07T15:14:00,2024-02-07T15:32:00,Resolved
PNR02736,SSR,Group booking special handling,Special Service,Low,2024-02-07T17:15:00,2024-02-07T19:06:00,Resolved
PNR02736,SSR,Stretcher case,Special Service,Low,2024-02-07T15:34:00,2024-02-07T16:21:00,Resolved
PNR02737,SSR,Special baggage: musical instrument,Special Service,High,2024-02-07T18:04:00,2024-02-07T18:23:00,Resolved
PNR02737,SSR,Standard meal confirmed,Special Service,Low,2024-02-07T14:51:00,2024-02-07T16:15:00,Pending
PNR02738,SSR,Group booking special handling,Special Service,Low,2024-02-07T17:58:00,2024-02-07T19:40:00,Resolved
PNR02738,SSR,Group booking special handling,Special Service,High,2024-02-07T16:07:00,2024-02-07T16:49:00,Resolved
PNR02738,SSR,Wheelchair assistance confirmed,Special Service,Low,2024-02-07T16:20:00,2024-02-07T17:05:00,Resolved
PNR02739,SSR,Service animal onboard,Special Service,Medium,2024-02-07T17:26:00,2024-02-07T17:42:00,Resolved
PNR02740,SSR,Medical assistance required,Special Service,High,2024-02-07T16:11:00,2024-02-07T17:22:00,Resolved
PNR02740,SSR,Unaccompanied minor confirmed,Special Service,High,2024-02-07T17:21:00,2024-02-07T17:55:00,Resolved
PNR02741,SSR,Pet travel confirmed,Special Service,Low,2024-02-07T18:23:00,2024-02-07T18:53:00,Resolved
PNR02741,SSR,Extra legroom requested,Special Service,Medium,2024-02-07T17:33:00,2024-02-07T19:25:00,Resolved
PNR02742,SSR,Vegetarian meal requested,Special Service,Low,2024-02-07T17:11:00,2024-02-07T18:18:00,Resolved
PNR02742,SSR,Group booking special handling,Special Service,Medium,2024-02-07T14:22:00,2024-02-07T15:56:00,Resolved
PNR02743,SSR,Bassinet seat requested,Special Service,High,2024-02-07T14:14:00,2024-02-07T16:03:00,Resolved
PNR02743,SSR,Pet travel approved,Special Service,Medium,2024-02-07T14:40:00,2024-02-07T15:22:00,Resolved
PNR02743,SSR,Special baggage: musical instrument,Special Service,High,2024-02-07T16:25:00,2024-02-07T17:53:00,Resolved
PNR02744,SSR,Bassinet seat requested,Special Service,Medium,2024-02-07T17:58:00,2024-02-07T19:09:00,Resolved
PNR02744,SSR,Stretcher case,Special Service,Medium,2024-02-07T14:47:00,2024-02-07T15:11:00,Resolved
PNR02745,SSR,Wheelchair assistance confirmed,Special Service,Medium,2024-02-07T18:11:00,2024-02-07T19:15:00,Resolved
PNR02745,SSR,Deaf/hard of hearing passenger,Special Service,Medium,2024-02-07T14:31:00,2024-02-07T15:25:00,Resolved
PNR02745,SSR,Unaccompanied minor confirmed,Special Service,Low,2024-02-07T14:45:00,2024-02-07T16:30:00,Resolved
PNR02746,SSR,Standard meal preference,Special Service,Low,2024-02-07T08:44:00,2024-02-07T09:23:00,Resolved
PNR02746,SSR,Standard meal confirmed,Special Service,Medium,2024-02-07T09:01:00,2024-02-07T10:32:00,Resolved
PNR02746,SSR,Unaccompanied minor,Special Service,Medium,2024-02-07T07:33:00,2024-02-07T08:19:00,Resolved
PNR02751,SSR,Bassinet seat requested,Special Service,Medium,2024-02-08T05:35:00,2024-02-08T06:55:00,Resolved
PNR02752,SSR,Medical assistance required,Special Service,Low,2024-02-08T07:27:00,2024-02-08T07:52:00,Resolved
PNR02752,SSR,Group booking confirmed,Special Service,Low,2024-02-08T04:33:00,2024-02-08T05:44:00,Pending
PNR02752,SSR,Standard meal preference,Special Service,High,2024-02-08T05:34:00,2024-02-08T07:06:00,Resolved
PNR02753,SSR,Oxygen equipment required,Special Service,High,2024-02-08T03:15:00,2024-02-08T04:23:00,Resolved
PNR02754,SSR,Pet travel approved,Special Service,High,2024-02-08T04:01:00,2024-02-08T05:09:00,Resolved
PNR02754,SSR,Medical assistance required,Special Service,Medium,2024-02-08T05:42:00,2024-02-08T07:02:00,Resolved
PNR02754,SSR,Gluten-free meal requested,Special Service,High,2024-02-08T06:41:00,2024-02-08T08:31:00,Resolved
PNR02755,SSR,Deaf/hard of hearing passenger,Special Service,Medium,2024-02-08T03:30:00,2024-02-08T05:29:00,Resolved
PNR02755,SSR,Unaccompanied minor,Special Service,Medium,2024-02-08T07:14:00,2024-02-08T07:59:00,Resolved
PNR02756,SSR,Bassinet seat requested,Special Service,High,2024-02-08T12:19:00,2024-02-08T14:17:00,Resolved
PNR02756,SSR,Wheelchair assistance confirmed,Special Service,Low,2024-02-08T09:22:00,2024-02-08T09:59:00,Resolved
PNR02756,SSR,Unaccompanied minor confirmed,Special Service,Medium,2024-02-08T10:38:00,2024-02-08T11:42:00,Resolved
PNR02759,SSR,Unaccompanied minor confirmed,Special Service,High,2024-02-08T12:09:00,2024-02-08T12:48:00,Resolved
PNR02759,SSR,Oxygen equipment required,Special Service,High,2024-02-08T12:42:00,2024-02-08T13:39:00,Resolved
